"","1.BRAIN65","10.BRAIN26","11.BRAIN28","12.BRAIN33","3.BRAIN3","4.BRAIN6","5.BRAIN4","7.BRAIN17B","8.BRAIN19","9.BRAIN22","0.BRAIN35A","0.BRAIN35B","0.BRAIN37","0.BRAIN40","0.BRAIN42.D1","0.BRAIN49","0.BRAIN51","0.BRAIN63","0.BRAIN67","0.BRAIN69","0.BRAIN73","0.BRAIN75","1.BRAIN47","10.BRAIN38","11.BRAIN39","12.BRAIN72","2.BRAIN78","3.BRAIN79","4.BRAIN80","5.BRAIN84","6.BRAIN88","7.BRAIN82","8.BRAIN8","1.BRAIN12","10.14609.01.02.01","12.18404.01.15.01","2.14099.01.02.01","3.14329.01.02.01","4.13784.01.02.01","7.13836.01.02.01","9.11926.01.02.01","10.BRAIN205.A1.T.2.B4","12.BRAIN207.B2.T.2.B7","5.BRAIN56.B1.T.2.A5","7.BRAIN260.A2.T.2.A8","8.BRAIN259.B3.T.2.A9","9.BRAIN255.A2.T.2.B1","1.BRAIN261.B1.T.2.A7","10.BRAIN219.B1.T.2.C10","11.BRAIN224.C3.T.2.D1","12.BRAIN224.C6.T.2.D2","2.BRAIN207.B1.T.2.B8","5.BRAIN212.A2.T.2.C4","6.BRAIN215.B1.T.2.C5","7.BRAIN217.A2.T.2.C7","8.BRAIN217.A5.T.2.C8","9.BRAIN217.A6.T.2.C9","10.BRAIN250.B1.T.2.E12","3.BRAIN231.B1.T.2.D7","4.BRAIN234.A7.T.2.D10","5.BRAIN235.B1.T.2.D11","7.BRAIN236.A2.T.2.E1","8.BRAIN247.B5.T.2.E8","9.BRAIN247.B6.T.2.E10","1.BRAIN17B","10.BRAIN252.T.1.H3","11.BRAIN205.A1.T.2.B4","12.BRAIN207.B2.T.2.B7.dup","2.BRAIN19","3.BRAIN33","4.BRAIN37","5.BRAIN221.T.1.F8","7.BRAIN228.T.1.F12","8.BRAIN235.T.1.G5","9.BRAIN250.T.1.H2"
"AKR1A1",8.21428645765406,7.12077713502117,7.60296491867159,7.34167026542312,7.4188344593971,2.83064570135497,7.24764412828595,9.44869713074749,6.86815994005747,6.39722591101218,7.82994826517426,7.67886111753376,7.68314375622399,7.25434065889229,8.06378502315686,7.63427271141885,8.09343794364665,7.41719062452135,7.86759591325329,8.36010009258875,7.26321116553137,7.45156163821231,7.8184849135554,7.34054681226216,7.91758648333657,8.07514328245723,7.81552674514174,7.08063951423988,6.96715258027023,7.37245410421297,7.16737774374467,7.80164805369381,7.5946449343403,7.73241859314975,7.63137493153625,6.8064980653435,7.59405949767081,7.64068849890287,7.05649821866522,7.90603844299916,7.30525856518162,8.14369458006568,8.18106130047833,7.49989466477162,8.25018963085141,7.3212911620938,7.04142922003226,7.38627238303342,7.79205502921865,6.52578674634908,7.13085785011927,5.9731094978101,7.04817400165984,7.21375403754555,8.10653851792799,7.50412612753725,7.44244223472751,7.58858853402529,7.41261579174028,7.79366910884749,7.36906907930905,6.63705862858128,7.54042149664095,7.1541349975792,9.37012403899788,7.2109671820019,7.87608445191622,8.11487563146453,7.21338961690228,7.4048647864592,7.83102196086188,5.45661084743153,6.17904979773814,6.82577449394564,6.78485031097705
"AKT2",10.5168492276745,9.807422054442,10.005675668275,10.1072050117861,9.89488079188529,9.74950893862957,10.1167926299029,10.9411517617844,11.2352475204656,10.2431484893293,10.5378104325118,10.6788611175338,10.3384955848365,10.8556789885673,10.3528297562304,10.056384736458,10.7409419104365,9.94203213280493,10.7028717309068,10.0833196793861,11.2442280621638,10.5317697691127,10.6495396710919,10.0980597838325,10.348636300604,9.92980391929319,10.5073210738704,10.1424157118266,10.995721732467,9.87880677023776,10.89316166324,10.2504520364936,10.2727168394529,10.3527554239728,8.94910087906911,9.73705756684565,9.93749541009881,9.30309261000443,9.74977577560877,9.86918961169734,9.57034766207566,10.9634578058917,9.99478830494853,11.181454789069,10.7596950179093,10.8878133136921,10.7635048521208,10.6685362603473,10.4272429990473,9.98973384610887,10.4760825649178,9.7951111958321,10.3298722517587,9.47597588630864,10.3997235362125,10.9745652588341,11.391277474101,9.82360856368949,11.2061967305911,11.1378167497179,11.0512604509311,10.6094727969094,10.393209450583,10.2427289208482,10.9003207362881,11.1282479160143,11.0297641231687,10.2222380301526,11.1996981124429,10.1692365379661,10.4433164435542,10.5690020849777,11.0316425698297,11.5884333617926,9.62722067416565
"ANLN",10.9253734199947,8.64756876567724,5.38308809525393,8.528083389654,7.03138279179015,10.1837925268531,9.23360629488567,7.01418976727042,3.75046489738772,10.9801140834955,4.49534634025179,2.73634661219452,9.11610316350009,7.67922594412748,9.50649494092026,10.0427097995609,5.834051314828,10.9162229464553,6.84011517683118,1.50211909746118,8.23944299959842,6.11275972476055,10.3574188832322,5.80212689747803,11.4754604105305,9.05089573621055,6.53841715409623,6.21814303798981,10.0546154215206,6.86721879596255,7.77107680704742,11.2855377717131,9.42158022536742,12.3395914847768,6.69770355969725,7.19139269139966,6.74805703505673,8.61597133123977,8.42113076450683,7.34329305184071,9.44091366453918,8.20285665253383,9.09309037856033,9.49989466477162,7.76912359805696,6.56229926159759,8.42389885685467,8.05821818534921,9.30558239189686,8.63359003588359,7.13085785011927,10.0605723390604,9.33357622052208,8.38800496439065,6.72406888110557,8.2057848529675,7.42219355088371,7.82046200837262,8.71186582771987,7.63503727693654,9.73281734989104,8.23652069899755,6.78917539734876,6.83487608946782,6.6779283149517,9.55408489872044,8.34059062745936,9.21874622923648,4.35888360147378,8.61164500876104,9.19949264168627,7.04157334815269,7.99196424513765,9.38547023605637,8.44151427705239
"ANXA4",8.81342789354498,6.52086429283404,6.66939228041057,6.66955581560688,7.45730860721173,3.41560820207613,7.04626424036594,10.8750518318345,5.87479303238992,6.74869828151356,7.27824821858485,6.73634661219452,4.84664248850687,7.67922594412748,6.08396290509449,6.69769809156049,7.812025008498,7.21751827968499,7.6632374147471,9.76890563815608,8.02263161052528,8.17504400301489,6.776049647235,8.18459653430045,6.46778356589705,2.16825268684871,8.09481050262061,6.728337770309,6.60869860935775,6.40487558190535,5.32784241593792,8.03233618291116,6.67989222095881,7.77774258365924,6.43466915386345,6.06107089242909,7.88719032825074,6.94158004877254,7.73534389426618,8.12021149982916,8.24902333160008,10.2092829216933,7.8992106449663,8.78477577290367,7.72161467248302,7.93426803898455,7.86343091805426,1.50362933367158,8.01743130899392,8.83773075266382,7.98999531427942,6.80961076552722,7.28083475845011,5.09176351316694,8.77718021756514,7.2122688865377,8.18141715378801,7.66073831978112,8.02380983403462,8.58350697629646,7.6115271236996,6.76258951066514,7.42363486385901,6.34035380636216,10.8072113318967,7.60188188708057,10.2268009702282,8.14952177427142,5.81526189613352,6.34432324452415,0.900284623298995,7.99634409415969,7.44532986307559,7.29970568227805,6.31040852450061
"ARHGDIG",6.45939895549059,9.1447457828475,4.97973240102272,12.3127777143004,10.3320242343196,7.66353571551971,9.80956398234561,7.26321731511034,9.79398439105046,10.5021409212219,7.65581101244503,4.05827470708188,7.1267504076996,1.06451610001227,10.1901623089264,11.615920159525,7.8008844508928,11.9534973192984,5.6632374147471,1.50211909746118,7.16569465961711,11.3872406572455,8.44467007700307,7.71359022287638,7.28015656272127,8.12244899723559,0.129026217958527,7.58313985476906,1.3232963904955,6.64094294013888,11.8370270697723,11.4775468352841,9.3712067028523,8.54415195571792,9.08101255457469,10.8139363970074,5.93299401786387,5.72149225259213,7.78476911127902,4.59664954377214,8.00458138689711,0.395501730476223,0.709386086086282,9.95377389025314,-1.70255161633508,6.18378763834386,7.45324281843681,1.50362933367158,6.12093588474778,1.6678057512215,1.70459309541717,2.16575457575249,10.3446314090311,8.14385202431539,5.96982529550753,8.20903051247116,8.052322367653,7.05807381732651,9.51633670462254,9.68479031213364,9.69945875294461,10.1510852224915,8.41019161076537,6.90513842514568,6.86555531812747,5.397157237807,0.864857196492966,-0.0550493699777852,9.87733090781517,12.3313841888167,7.57270996527049,9.10260278155025,0.969596432109191,10.6216337771654,6.20447507975154
"ASPM",7.06820819816611,9.15567534300576,8.33387512077525,7.21704361090937,6.85323728354287,8.57211268775612,8.56142138205245,8.1488392939652,6.12897652064145,9.10910052421556,6.84251172663817,7.80243580265229,9.37913756933389,8.67922594412748,9.49146673168792,6.58480403515455,6.97948175434956,5.57507028430307,8.31460114119077,9.07954792549692,8.44461517541698,5.02529688351021,8.85461869960911,6.83607422940137,9.64550693789976,9.4161802002923,6.75838283803814,9.89142534169776,7.43182084727367,9.62038161765656,9.0165528414969,-2.28846436597047,7.93897944227594,8.22222386083056,8.32524936495436,6.81010931889588,7.44237316677855,8.4748864360829,6.73920653389858,8.0383168829336,3.74047394639809,8.13696871687737,8.22113873985366,5.7424649680457,7.53106806042462,6.87768451061818,7.70167984805765,7.48090925717149,8.21231023776852,1.6678057512215,6.16402471405447,9.60038280338922,8.94541442723464,10.0811162689674,8.754657200939,8.90121694705669,8.55830607818243,6.6677587474589,6.14427735404656,6.2199997776577,7.68532842410972,7.14725336090046,7.10048981821127,7.66228190124952,8.18042865548088,8.03920083373542,7.86485719649297,8.3458300663044,6.51004767480743,6.95650721398033,9.19949264168627,0.701723345268064,4.67003615025028,7.43720920602799,6.95783511216842
"ATP6V0A1",10.701620350589,11.0056871870962,10.3384190459202,12.4912772426147,11.4865024091644,11.5048379695007,11.2332856603603,10.6655534937141,11.1352054846801,11.5546599682713,10.8087629352836,10.8051248901799,11.3430683146264,10.8458758135369,11.2955808548368,12.1659170137737,10.6905240034503,12.3214617095765,10.3515637532361,10.0059448354569,11.1267091656265,12.1554383920252,10.2892763943572,10.6350169116428,10.8899509164224,10.7866381891073,10.6565032240189,10.2181430379898,10.5970919897098,10.5277323296909,11.5427579557808,12.0729997086611,10.9695332110912,11.5755043744204,10.6676308169101,11.6231208675015,9.33301953577789,9.87294113186739,10.5553517042675,10.0027727660759,10.6447859979048,10.1834042898677,9.97968141255832,11.4455445680595,9.93180568480289,11.5618912019029,10.548091001876,10.0848299155965,10.3464955851629,10.3751648833024,10.3875876790989,10.1713791249464,11.5206617731226,10.4861001035823,10.6974177530156,10.5962443295257,10.6590782592364,10.4085710644106,10.7727480698669,10.2809168822476,10.8099518143084,11.2562226134401,10.5078024073918,10.4590786316085,10.6670336738484,9.66939472099708,10.3263366437791,10.054781284301,11.0833181355162,12.49754953382,11.3149698591062,9.91846920346337,10.4104655997201,11.0529892987389,10.3613647463285
"ATP6V1E1",11.6437784417035,11.0276677306297,11.1663658614088,13.4822797000409,11.7287365300575,11.7450308335104,11.5382471279818,10.9527892226063,11.2902440890862,12.1758695364283,11.5834330496376,11.7143419808075,11.7028456706665,11.6956931557162,11.8827046968474,12.812727753512,11.4006819927769,13.0639880896082,11.3588439791522,11.5506059714535,11.3895276153128,12.5592754555126,11.0860858460534,12.0450741312388,12.1749743260292,11.8756118189296,11.3107996567673,11.4866318739157,11.7263084140705,11.5147932739834,11.741099176409,12.9047914650509,11.4206959501078,12.4935453994943,11.0701276613868,12.4833123750049,10.7427621465743,10.5581949999606,10.8234891297149,11.0209773614535,11.0606835240592,12.1045855430266,11.1575023914957,11.7327715718419,10.7476286308297,11.3991921580664,11.0227926306651,10.8501430668372,11.4838912478952,10.5412498637369,11.1904224041191,11.9454739308959,12.4379128803368,11.7848404393886,11.3383580530962,11.1481936857163,11.0747915255616,11.5102006353406,11.348335040408,12.1752842985739,11.1364746213189,12.1653647357101,11.1751845676593,10.8827408467001,11.0282945924891,11.5821881956606,12.1862216285324,11.252151439163,11.3724497307531,13.5233792577186,11.7543738031696,11.7664661100183,12.2103877642711,11.1467003692436,11.1484410448372
"ATP6V1H",10.0488628484467,10.0571115085222,9.67658778181477,11.7537509430233,10.3977933225883,10.1570751884773,10.2109879922236,9.71302023254986,10.3774880029418,10.8130405150989,9.67934652690582,9.63721342017527,10.1346845892418,9.91000615095665,10.6521301632727,11.3557559735625,10.1733614879436,11.3043179653084,9.70000829290253,10.0945761347293,10.1479303801413,11.2881747384198,9.91697477695477,10.1529608688118,10.0903711389181,10.2181012362993,9.78545108123631,10.1366449239686,9.67644321599358,10.1370241597738,10.6125955031623,11.1400266693618,9.78807387268823,10.0358107365997,10.3074013636214,11.6745431152615,9.58081217379101,9.4580548030231,9.0108942514918,9.71917891608434,10.6635891615247,9.91710217019995,8.87177741484319,9.55960091089589,8.87676432124493,9.97713274545633,10.0558482799452,9.52043762135813,9.6608104959404,9.76583783418203,10.3045059376043,9.88000009341862,10.7120878437758,10.3396910266105,10.216837683617,9.92608304075588,9.87465673684139,9.56245880220063,10.015663595333,9.78228684041096,9.96343027803246,10.3171783623428,10.1294915827562,9.75785474453354,9.67625756196719,9.75675908544238,10.0297641231687,8.92794420471652,10.3329646433064,11.8102977090282,10.1764090285732,9.76241927695562,10.0057700446627,10.3086944655053,9.42686750108799
"ATRX",10.6717737430579,10.9302552289717,10.4221408718177,11.1624654444194,10.5020313961333,11.0666598932551,11.0858715330774,10.6207693197284,10.7359653276926,11.0290928763239,10.8039530566413,10.8962179489729,10.4034222214573,11.0517801120848,11.2269208589365,10.8274242647187,10.7683676545759,10.7479246167841,10.8444436980527,10.8397409994537,10.3699579778468,10.7667638699114,11.1012040462047,11.4926238123715,10.3099039061153,10.1682526868487,10.767462131949,10.9987076591599,11.061388650116,10.3031914417759,11.019004320491,10.6203035168787,11.5362412079475,10.8035385845366,10.4682217135745,10.3188548731403,9.49523644208494,10.1294601785462,9.72758745063175,9.86271527753679,10.1372825700446,10.838445226325,11.1261836136923,11.9256867921015,9.97340541660667,10.7172776993652,11.0325460990763,11.0734849420025,11.0520370339482,11.4425928108227,11.6631458108482,11.9731094978101,11.5795554621761,11.2792611440572,10.7926168621728,11.0439098631643,10.6090121299114,11.3530348646136,11.2123875423788,12.0155553036301,10.7568893193911,12.2571117937708,10.8741924268937,10.7269348595918,10.5919257970545,10.1703777728964,11.0397828789936,11.2187462292365,10.7160263889452,11.2157444965904,10.5584961060508,10.3016361874552,11.5824649294002,10.8456740513833,11.2604804894803
"AURKA",7.04436145621175,8.51238613890974,7.85208457792676,6.96911609746579,6.63084486220643,8.09743224204987,8.12026482180972,8.05541242999693,5.70652154980012,8.48175942122385,7.02993531845782,7.40877195416602,8.76038675515645,8.11979853551346,8.37346952228947,5.96589420251006,6.89818165224771,6.75667709079302,7.7470057724397,8.43285643502406,8.11434777961689,5.48472850214751,8.08499988812416,6.80212689747803,8.76844304403076,7.72284153852635,6.1951154084163,9.33362025540975,6.27749270088238,9.07289382235407,8.2631367265501,4.90136019290954,7.20858650203322,7.94601406624903,7.57088627981002,6.8028777496648,6.798417996177,7.31982551668175,5.90655759167707,6.84165366200896,5.43561936486967,6.2534827256038,7.11026552236847,2.35014754526694,6.5595432290351,5.14943613355308,6.30016348843242,3.50362933367158,7.01743130899392,1.6678057512215,1.70459309541717,8.16575457575249,8.29610151510342,9.3080814200937,8.23864205393533,8.13928944118059,7.62183121596764,5.44068983891298,5.8538848325923,5.41685710688701,6.85314822301755,1.59266450922282,5.76633542099064,6.39563624186335,8.20844303165048,5.95820111162194,6.38841915254998,6.83976839333016,5.9098987702716,6.80000272830034,8.93370762483645,4.50907826732567,1.96959643210919,6.13158292346972,5.738157075529
"AURKB",7.84482999268411,8.8980748232226,7.71902304813517,6.46554192358528,5.33276350927343,8.50307104332647,8.39481321566056,8.26321731511034,5.25635582711767,8.4581081531592,6.74773350188607,7.61898966155636,8.90347371110354,8.42206810463036,8.80885566696012,6.34836383933247,6.11158529035691,5.88994362165648,7.48840361292116,8.83303597557579,7.4976764191684,4.5277972240394,8.40344741427656,5.49727231594961,9.32940008174112,8.25571552809905,5.25830923490349,9.62907613893592,6.7827280091328,9.08294748701799,8.20575883547253,-2.28846436597047,7.66801812067052,8.01071975563685,8.38795265495642,6.4189185615714,7.06227703480883,8.81037670181517,7.48693282290257,7.36381537571405,2.51808152506164,7.67162613575046,8.65482992246419,6.59807505871053,8.4421066264968,7.05979892106841,7.55600239286201,8.81651228895593,8.55799969035663,7.62200206160838,7.40503281355827,9.9601704421026,8.53360082883008,9.72197709498299,8.5863077102363,9.02423748390844,8.63288640447664,7.24804476097058,6.6778544685008,6.92626857460099,8.71901155036601,8.96770394056975,7.7489649698516,8.29358023769342,8.20844303165048,8.3906732042368,7.72283819162054,8.97837363155966,5.56197546685129,6.95650721398033,9.11460374409976,2.70172334526806,8.14950552212412,9.18528004664948,8.45889635528063
"B3GALT6",8.3758755999283,8.15022091291365,8.25915576739554,8.31657928446029,7.19644203806065,7.87503982071342,7.8857995681727,8.56387679324405,7.77549369187924,8.62670775713495,8.64628823832652,8.67298455119709,9.02228114114357,8.89740611417701,8.6282834213183,8.48945615856707,7.77834188224171,8.67694989832228,8.41113848659446,8.91151003359888,8.59078582355988,8.72573660165131,8.58647740334223,8.43217728772773,9.0050493245869,8.85475321403193,7.59663176804152,8.54878834997829,8.30057631399542,8.46761133725331,8.17794698545486,8.28896446206527,9.57887761848198,8.73241859314975,7.02527821772575,7.03661784870456,7.36093535037335,7.13854328330863,7.19231207401094,6.78495307452931,6.61961955152371,7.9577441546973,8.69237966078059,8.32742746876686,8.0185475723721,6.47483642034725,6.74186893817335,8.59109217492191,8.27847716173426,7.81755287072619,6.70459309541717,8.80961076552722,8.68044221715935,8.98729424661091,8.1025805043593,8.06958046936919,7.89592081031043,7.3562976516226,7.56031084579913,8.39273431268683,8.29407559002093,8.33413149562397,7.49251733944361,7.50022514314055,8.56689700256296,7.3224754972189,7.77174779210148,8.79357357045155,7.85445978384617,8.25395921687149,8.98774746454933,8.21742318355211,7.46144952843887,8.98227897962563,7.09014240427255
"B4GALT2",9.61320429156962,9.45750223183662,10.5724305505235,10.5859274642263,9.06380426948253,9.62506156770508,9.70615183075918,9.98515009431907,10.1920811667943,10.3626121559308,10.6569969517152,10.8771763829675,10.3223759194733,10.2909282928011,11.1087947580744,10.4381498615049,9.6784004443678,10.4196421035154,10.1799651797158,10.4650151027984,9.78554267798213,10.3106991023725,9.86224529908382,10.2187736496185,10.2187560180571,10.4628734357403,9.73820495610051,10.0685666819393,9.87019085038314,10.0804406314074,9.03217080231178,9.91702345418009,10.3821500805389,10.1349317830344,8.63075773578742,9.12914913445841,8.78036461876935,9.3184940029362,8.8253072711539,8.70758451914099,8.77022128979215,10.6073900250222,10.7469330400485,11.3599761626351,10.6541754411295,9.5881778934232,10.6873449319853,11.5616210564308,10.65027633334,10.8625626056438,11.298917699342,10.8765610094518,10.5685962501863,10.9715269307526,9.6500682996618,10.3257541187728,9.69222054385904,10.7311276476725,10.0335249888678,11.2375570859351,10.5226625036602,11.5263551641751,10.8488242264567,10.5518365647029,10.1041930696538,9.64269928589401,10.6264084289374,10.7571279355367,10.2197540328584,10.7048881880185,10.4720372668025,10.5425012688631,10.9440110219147,11.353251500006,10.6960228114826
"BCAN",10.188679801518,12.7003069189636,10.2687100741088,9.36388499923864,13.2849557448642,13.7292470887589,13.0210387594025,-0.0943346895077477,12.5076215229958,12.3578270933655,10.8575480374776,11.0761966150791,13.199789314005,10.4546850562125,12.52044311635,11.0157427519606,11.5873187213233,9.46781669759132,11.8187156450831,1.50211909746118,9.80023918918883,10.2052059735251,12.2330322837176,11.344974524303,12.8833707679987,13.6399279012408,11.4838265623091,10.5113708206239,12.7080801405889,10.318163948712,9.3006962739248,9.82364929212739,13.3011034139889,9.3377010782505,12.2673606411198,8.64502274859691,6.83023444343867,11.2954990166104,8.1724516516501,9.4426220207504,9.03990004279061,0.395501730476223,12.4491666958595,13.7013628671225,12.908127224764,13.0874923032335,9.67494346558552,12.6160688404531,12.754098794875,7.340231093193,13.3479983725328,11.8399468438982,9.97417342021606,11.6526582539263,9.36297018893753,12.6740511289796,12.112006358036,11.0753359059476,10.9558959824118,11.2919952232111,12.5433094192373,13.501432392072,13.3411503425077,12.9145531008675,-0.0769591872117677,9.52329450660699,0.864857196492966,12.603162112774,12.549052821723,9.42449359320814,13.2845287455421,7.94965085871165,10.2008176128204,12.2245181858838,12.8670332601996
"BCKDHA",8.25641193332673,8.30876685222548,8.18540742741423,8.5324485822154,7.46811536216832,8.04009906698392,8.56346341359067,9.48686589241721,7.58234213857939,8.72906947476462,8.19251834455897,8.49123411435799,9.47391579408599,8.94103304657727,9.33189041853807,7.76586959420207,8.3746196961907,8.21187171654384,8.4705923368047,9.43285643502406,9.1782508314842,8.1198144822945,8.97205530214741,7.79351376717333,10.020124645049,9.73049511106978,8.05383872156431,9.64948234959776,8.26581089583474,9.23945197269798,8.95643184905934,7.70730278490733,9.24500991028309,9.39699826193427,6.99682177167652,7.73230716729224,6.44078865806256,6.72551650915093,7.34205919351563,6.51459532788966,6.89118834387457,9.73979763839204,8.92127438063229,9.75953848140465,8.3058770057355,9.56229926159759,9.44839341877542,9.29804520002168,8.96275421637361,9.1435391821879,9.62940559902296,10.5878193419253,10.0116481256347,9.99014260891994,9.92682241252226,9.40854846755502,9.35301445753984,9.00639778255419,7.82185100495259,8.31784710105584,8.75553742639112,9.84059202266641,8.60835135049487,8.61414940557642,9.5285203308499,8.24101493040295,9.76572400447371,8.94213011095984,7.79370575276707,8.67447184621648,9.55133631447792,9.10686480840441,9.03029236379674,8.7219386829611,8.51259737511387
"BCL10",8.98609380103257,8.65272125344284,9.42641552691803,8.98194013782337,8.4947833126304,8.68862669648254,8.89231287513137,9.90143246137005,8.86649689083483,9.32060462940927,9.14935048540259,9.43678633033561,9.79083162553836,9.79243655457547,10.2538879065368,8.73973986237741,8.76120074942031,8.60122257215904,9.25601941992755,10.1710040817274,9.33449825016667,8.70712092348396,9.45815330636669,9.64821421402435,10.1518907129162,9.92980391929319,9.02989302593928,10.0594452919708,9.0512168450587,9.94919609812916,9.56909386452568,8.19736494273143,9.60090392481198,9.41144941823181,7.91807398344848,8.49155858421083,9.05608076884493,8.89767236775785,8.16097886720615,9.28584116489157,8.31826241423151,10.8322132726134,9.39938405750573,9.92000315359789,9.87629277522312,9.55165201739808,10.0685453479589,10.8523574879027,9.82988710274439,10.8251526865843,10.7947055150815,10.6003828033892,10.4370523404718,10.6660787696886,10.0105276324507,9.6449886633771,9.49912242931663,10.1373412965644,8.73056769199066,9.18152562984306,9.2123435756216,9.70640667527201,9.35958746298534,9.1816560603431,9.95646381432568,9.05517654485429,10.986390713833,9.43680372635189,8.87219806108637,8.97991181831528,9.71085625804014,10.0482370784337,10.196008624898,9.5292936050187,9.70333378172733
"BCL2L2",9.48176676851904,9.34741278012496,8.8231976164896,10.8128128665871,9.12141499265263,9.58553320351844,9.21294065894298,8.91968578080719,9.1794112421572,10.2152019488264,9.54615529917367,9.6611591158003,9.87849135454621,9.42645987374751,9.76578694506823,10.6811208117073,9.66002191505295,10.6993177113507,9.30709360452182,9.23003955202437,9.56424403610739,10.5553780329508,10.3024174940453,9.72269242998363,9.81413513472362,9.59451744155081,9.70834215553854,9.35862426153964,9.13707758171254,8.97911167603345,9.55159011688638,10.5920757683633,8.6071358785235,10.2967708141956,8.49627595145689,10.0504236482296,8.29493779159911,8.0223113208854,7.84694810253891,7.84018973997479,9.44223420929124,9.36128601513831,9.16676696515882,8.52007254670925,8.04059977777742,8.08273573234557,7.78866314965229,7.02719128972859,8.62604507777972,8.28251559533671,4.28955559613833,8.67354921595119,8.95506459726836,8.62635249137297,9.0231460368649,9.040725606697,9.10567179224593,7.54350064449675,8.74246354992388,8.39086189835406,9.19249876422473,6.68012735047316,7.53141869026,7.12607871244822,8.96195980208053,8.07704753898251,9.4078890167482,9.24644682500476,9.05544684157935,10.7628987336376,9.78902787219725,7.60861394087658,7.34463586345611,8.86042063675253,7.43274406742466
"BIRC5",8.28212910343511,9.21609258432979,6.72597580877693,6.31150829491286,5.35622248209742,7.85301351438343,8.17738179260808,8.77603003007566,5.93949872177773,7.94863585202231,6.93926495951776,7.36570323227413,8.5861820263369,8.06451610001227,8.94746090518962,6.95295514680256,4.95958219691186,5.21751827968499,7.48840361292116,7.8419691003458,7.48963910010298,4.44033438278906,7.93877914727311,5.40980947469927,9.16551399678015,8.05089573621055,5.41442843682078,8.6894487569154,5.96715258027023,8.5568786753504,8.06100643994427,4.01531638220663,7.36386472751113,7.66968283780178,8.42188299890761,5.40465786844623,8.1129031078788,9.05466009858326,7.88579903151027,8.37700002672687,1.80758814225663,8.91120156876027,10.8855592351938,8.40542998076813,9.34593525765725,7.79953626448467,9.59382385829698,10.1035421758587,9.51642058660522,8.50069576538625,9.22815505147419,11.4278494211227,8.38445738952427,10.0944130915809,8.00841379318478,9.94372491190624,9.05396834049656,8.55868704831143,8.50861761161763,8.90412293372103,9.65567968675094,10.6694801062737,9.1027707594625,9.66902873369011,8.72717183397155,9.70183851916413,8.98379826921647,10.9645413583801,5.85148208404627,6.70689332390886,8.39213771962867,7.52190230768325,10.101453392718,10.330041760649,9.5277765160476
"BLM",5.42287307946548,7.0046800700983,7.38308809525393,4.48368927029554,5.10246588985164,7.58553320351844,5.58975010511094,6.03494832743722,8.86149620977646,6.53924491588461,9.27978873666063,9.25990856825154,5.89726856157684,8.39543297812689,8.27158990827026,4.74350178117361,8.77834188224171,5.21751827968499,8.62349123595434,1.50211909746118,8.95126715921663,7.15457990045518,0.709960456777233,8.41543402389315,1.11023156127896,2.16825268684871,9.05086715503302,7.30303193557633,9.07148924008496,8.3476507132124,6.72377109226906,5.43945608859272,5.79354900275438,1.17782974147211,5.66913440750048,4.23234231957892,7.63897191954639,6.08316652627225,6.78476911127902,6.21813792051841,6.39800507306989,4.48296457172656,6.6162766816948,9.12493460486812,8.78729634410422,7.31355551331419,7.68528540980698,9.52043762135813,8.45612007633741,10.5226741344817,7.77068228587495,5.86619429389359,1.72624590677247,1.0043006719166,6.7343372165594,7.4502879759097,7.27753530805183,6.1710827791557,9.40598269940783,9.77942718627172,9.07746552127849,8.20737435333803,7.16884861087529,8.03151571091524,6.65096126735143,8.34780139697579,0.864857196492966,6.96731844305067,9.04375451700639,5.30250306882953,5.42384657935601,6.76781253572584,9.02487886761038,9.50447243293266,6.62978091448421
"BMP2",7.4861990148343,10.8456074033285,8.95034859424162,7.54546546788223,10.7052361206553,11.3002875185945,11.290189823252,8.15359282393584,9.51175017074934,10.5165248393845,9.21201452018476,9.46086046531447,10.4337502610596,9.34064050528651,8.92526515907543,8.84153386413414,8.12950719835417,7.27280071518617,8.92431030424761,9.50211909746118,8.50964906083447,6.97949319389709,8.61685105238575,9.43217728772773,10.0585987928636,10.1166199184334,8.57196971380725,9.95838376418888,8.61791713938713,9.53140798783428,8.8348024046578,6.13780038873162,9.68873409771062,8.77774258365924,10.5975047305194,6.95088797467867,5.77093725975489,7.07688026342482,8.15231400607903,8.09833364946151,7.22160063613471,7.47231732752705,6.97617262678118,6.87370950132396,7.85969080788599,4.47483642034725,2.23407429797465,1.50362933367158,8.09292150857819,1.6678057512215,2.70459309541717,8.94711428927715,9.31120840749363,9.69778762941592,9.16464147249155,8.58129398805971,8.60396479517413,6.04734741073345,7.74771927537537,8.82728682505031,7.23580254844559,8.4381545601672,7.40896326242306,7.26714395940838,8.24947029991054,5.68372017913704,7.49421381657258,6.65919614768834,9.32278780297186,7.96992772974265,10.4060961772186,2.70172334526806,0.969596432109191,5.74331233375367,5.88254698486418
